model,data_path,custom_params,mse,mae,acc,smape,f_score,crps,mre,naps,picp,pinaw,cwc,setting,seed,task_name,is_training,model_id,data,features,target,freq,lag,scaler,reindex,reindex_tolerance,pin_memory,seq_len,label_len,pred_len,seasonal_patterns,inverse,mask_rate,anomaly_ratio,expand,d_conv,top_k,num_kernels,enc_in,dec_in,c_out,d_model,n_heads,e_layers,d_layers,d_ff,moving_avg,series_decomp_mode,factor,distil,dropout,embed,activation,output_attention,channel_independence,decomp_method,use_norm,down_sampling_layers,down_sampling_window,down_sampling_method,seg_len,num_workers,train_epochs,stop_epochs,batch_size,patience,learning_rate,des,loss,lradj,use_amp,use_gpu,gpu,use_multi_gpu,devices,p_hidden_dims,p_hidden_layers,use_dtw,augmentation_ratio,jitter,scaling,permutation,randompermutation,magwarp,timewarp,windowslice,windowwarp,rotation,spawner,dtwwarp,shapedtwwarp,wdba,discdtw,discsdtw,extra_tag,lstm_hidden_size,lstm_layers,num_spline,sample_times,run_time,train_checkpoint_path,test_checkpoint_path
PatchTST,filtered_Turbine_Data_Penmanshiel_07_2022-01-01_-_2023-01-01.csv,,0.2803551,0.34105065,,,,,,,,,,long_term_forecast_Power (kW)_96_16_PatchTST_custom_ftMS_sl96_ll96_pl16_dm512_nh8_el2_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2025-12-11 14-20-09,2021,long_term_forecast,1,Power (kW)_96_16,custom,MS,Power (kW),t,0,StandardScaler,0,0.9,False,96,96,16,Monthly,False,0.25,0.25,2,4,5,6,30,30,30,512,8,2,1,2048,25,avg,1,True,0.1,timeF,gelu,False,1,moving_avg,1,0,1,,48,0,100,18,32,15,0.0001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,512,1,20,99,2025-12-11 14-20-09,,
PatchTST,filtered_Turbine_Data_Penmanshiel_08_2022-01-01_-_2023-01-01.csv,,0.31945425,0.38605383,,,,,,,,,,long_term_forecast_Power (kW)_96_16_PatchTST_custom_ftMS_sl96_ll96_pl16_dm512_nh8_el2_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2025-12-11 14-48-55,2021,long_term_forecast,1,Power (kW)_96_16,custom,MS,Power (kW),t,0,StandardScaler,0,0.9,False,96,96,16,Monthly,False,0.25,0.25,2,4,5,6,30,30,30,512,8,2,1,2048,25,avg,1,True,0.1,timeF,gelu,False,1,moving_avg,1,0,1,,48,0,100,18,32,15,0.0001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,512,1,20,99,2025-12-11 14-48-55,,
PatchTST,filtered_Turbine_Data_Penmanshiel_09_2022-01-01_-_2023-01-01.csv,,0.31199905,0.3694215,,,,,,,,,,long_term_forecast_Power (kW)_96_16_PatchTST_custom_ftMS_sl96_ll96_pl16_dm512_nh8_el2_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2025-12-11 15-17-43,2021,long_term_forecast,1,Power (kW)_96_16,custom,MS,Power (kW),t,0,StandardScaler,0,0.9,False,96,96,16,Monthly,False,0.25,0.25,2,4,5,6,30,30,30,512,8,2,1,2048,25,avg,1,True,0.1,timeF,gelu,False,1,moving_avg,1,0,1,,48,0,100,18,32,15,0.0001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,512,1,20,99,2025-12-11 15-17-43,,
PatchTST,filtered_Turbine_Data_Penmanshiel_10_2022-01-01_-_2023-01-01.csv,,0.31125206,0.3745419,,,,,,,,,,long_term_forecast_Power (kW)_96_16_PatchTST_custom_ftMS_sl96_ll96_pl16_dm512_nh8_el2_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2025-12-11 15-46-32,2021,long_term_forecast,1,Power (kW)_96_16,custom,MS,Power (kW),t,0,StandardScaler,0,0.9,False,96,96,16,Monthly,False,0.25,0.25,2,4,5,6,30,30,30,512,8,2,1,2048,25,avg,1,True,0.1,timeF,gelu,False,1,moving_avg,1,0,1,,48,0,100,18,32,15,0.0001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,512,1,20,99,2025-12-11 15-46-32,,
PatchTST,filtered_Turbine_Data_Penmanshiel_11_2022-01-01_-_2023-01-01.csv,,0.17567176,0.22977552,,,,,,,,,,long_term_forecast_Power (kW)_96_16_PatchTST_custom_ftMS_sl96_ll96_pl16_dm512_nh8_el2_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2025-12-11 16-15-19,2021,long_term_forecast,1,Power (kW)_96_16,custom,MS,Power (kW),t,0,StandardScaler,0,0.9,False,96,96,16,Monthly,False,0.25,0.25,2,4,5,6,30,30,30,512,8,2,1,2048,25,avg,1,True,0.1,timeF,gelu,False,1,moving_avg,1,0,1,,48,0,100,18,32,15,0.0001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,512,1,20,99,2025-12-11 16-15-19,,
PatchTST,filtered_Turbine_Data_Penmanshiel_12_2022-01-01_-_2023-01-01.csv,,0.32712942,0.39654863,,,,,,,,,,long_term_forecast_Power (kW)_96_16_PatchTST_custom_ftMS_sl96_ll96_pl16_dm512_nh8_el2_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2025-12-11 16-44-03,2021,long_term_forecast,1,Power (kW)_96_16,custom,MS,Power (kW),t,0,StandardScaler,0,0.9,False,96,96,16,Monthly,False,0.25,0.25,2,4,5,6,30,30,30,512,8,2,1,2048,25,avg,1,True,0.1,timeF,gelu,False,1,moving_avg,1,0,1,,48,0,100,19,32,15,0.0001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,512,1,20,99,2025-12-11 16-44-03,,
PatchTST,filtered_Turbine_Data_Penmanshiel_13_2022-01-01_-_2023-01-01.csv,,0.3272478,0.38271135,,,,,,,,,,long_term_forecast_Power (kW)_96_16_PatchTST_custom_ftMS_sl96_ll96_pl16_dm512_nh8_el2_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2025-12-11 17-14-24,2021,long_term_forecast,1,Power (kW)_96_16,custom,MS,Power (kW),t,0,StandardScaler,0,0.9,False,96,96,16,Monthly,False,0.25,0.25,2,4,5,6,30,30,30,512,8,2,1,2048,25,avg,1,True,0.1,timeF,gelu,False,1,moving_avg,1,0,1,,48,0,100,18,32,15,0.0001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,512,1,20,99,2025-12-11 17-14-24,,
PatchTST,filtered_Turbine_Data_Penmanshiel_14_2022-01-01_-_2023-01-01.csv,,0.34415776,0.40454116,,,,,,,,,,long_term_forecast_Power (kW)_96_16_PatchTST_custom_ftMS_sl96_ll96_pl16_dm512_nh8_el2_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2025-12-11 17-43-08,2021,long_term_forecast,1,Power (kW)_96_16,custom,MS,Power (kW),t,0,StandardScaler,0,0.9,False,96,96,16,Monthly,False,0.25,0.25,2,4,5,6,30,30,30,512,8,2,1,2048,25,avg,1,True,0.1,timeF,gelu,False,1,moving_avg,1,0,1,,48,0,100,19,32,15,0.0001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,512,1,20,99,2025-12-11 17-43-08,,
PatchTST,filtered_Turbine_Data_Penmanshiel_15_2022-01-01_-_2023-01-01.csv,,0.31382513,0.37122455,,,,,,,,,,long_term_forecast_Power (kW)_96_16_PatchTST_custom_ftMS_sl96_ll96_pl16_dm512_nh8_el2_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2025-12-11 18-13-27,2021,long_term_forecast,1,Power (kW)_96_16,custom,MS,Power (kW),t,0,StandardScaler,0,0.9,False,96,96,16,Monthly,False,0.25,0.25,2,4,5,6,30,30,30,512,8,2,1,2048,25,avg,1,True,0.1,timeF,gelu,False,1,moving_avg,1,0,1,,48,0,100,19,32,15,0.0001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,512,1,20,99,2025-12-11 18-13-27,,

FNF,filtered_Turbine_Data_Penmanshiel_01_2022-01-01_-_2023-01-01.csv,,0.29343846,0.38069856,,,,,,,,,,long_term_forecast_Power (kW)_96_16_FNF_custom_ftMS_sl96_ll96_pl16_dm128_nh8_el2_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2025-12-11 12-21-05,2021,long_term_forecast,1,Power (kW)_96_16,custom,MS,Power (kW),t,0,StandardScaler,0,0.9,False,96,96,16,Monthly,False,0.25,0.25,2,4,5,6,30,30,30,128,8,2,1,2048,25,avg,1,True,0.1,timeF,gelu,False,1,moving_avg,1,0,1,,48,0,100,16,32,15,0.0001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,512,1,20,99,2025-12-11 12-21-05,,
FNF,filtered_Turbine_Data_Penmanshiel_02_2022-01-01_-_2023-01-01.csv,,0.3266391,0.39931208,,,,,,,,,,long_term_forecast_Power (kW)_96_16_FNF_custom_ftMS_sl96_ll96_pl16_dm128_nh8_el2_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2025-12-11 12-30-09,2021,long_term_forecast,1,Power (kW)_96_16,custom,MS,Power (kW),t,0,StandardScaler,0,0.9,False,96,96,16,Monthly,False,0.25,0.25,2,4,5,6,30,30,30,128,8,2,1,2048,25,avg,1,True,0.1,timeF,gelu,False,1,moving_avg,1,0,1,,48,0,100,16,32,15,0.0001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,512,1,20,99,2025-12-11 12-30-09,,
FNF,filtered_Turbine_Data_Penmanshiel_04_2022-01-01_-_2023-01-01.csv,,0.31768212,0.40084866,,,,,,,,,,long_term_forecast_Power (kW)_96_16_FNF_custom_ftMS_sl96_ll96_pl16_dm128_nh8_el2_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2025-12-11 12-38-38,2021,long_term_forecast,1,Power (kW)_96_16,custom,MS,Power (kW),t,0,StandardScaler,0,0.9,False,96,96,16,Monthly,False,0.25,0.25,2,4,5,6,30,30,30,128,8,2,1,2048,25,avg,1,True,0.1,timeF,gelu,False,1,moving_avg,1,0,1,,48,0,100,16,32,15,0.0001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,512,1,20,99,2025-12-11 12-38-38,,
FNF,filtered_Turbine_Data_Penmanshiel_05_2022-01-01_-_2023-01-01.csv,,0.32992837,0.3957484,,,,,,,,,,long_term_forecast_Power (kW)_96_16_FNF_custom_ftMS_sl96_ll96_pl16_dm128_nh8_el2_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2025-12-11 12-47-07,2021,long_term_forecast,1,Power (kW)_96_16,custom,MS,Power (kW),t,0,StandardScaler,0,0.9,False,96,96,16,Monthly,False,0.25,0.25,2,4,5,6,30,30,30,128,8,2,1,2048,25,avg,1,True,0.1,timeF,gelu,False,1,moving_avg,1,0,1,,48,0,100,16,32,15,0.0001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,512,1,20,99,2025-12-11 12-47-07,,
FNF,filtered_Turbine_Data_Penmanshiel_06_2022-01-01_-_2023-01-01.csv,,0.33779415,0.3985765,,,,,,,,,,long_term_forecast_Power (kW)_96_16_FNF_custom_ftMS_sl96_ll96_pl16_dm128_nh8_el2_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2025-12-11 12-55-34,2021,long_term_forecast,1,Power (kW)_96_16,custom,MS,Power (kW),t,0,StandardScaler,0,0.9,False,96,96,16,Monthly,False,0.25,0.25,2,4,5,6,30,30,30,128,8,2,1,2048,25,avg,1,True,0.1,timeF,gelu,False,1,moving_avg,1,0,1,,48,0,100,16,32,15,0.0001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,512,1,20,99,2025-12-11 12-55-34,,
FNF,filtered_Turbine_Data_Penmanshiel_07_2022-01-01_-_2023-01-01.csv,,0.28338262,0.34798783,,,,,,,,,,long_term_forecast_Power (kW)_96_16_FNF_custom_ftMS_sl96_ll96_pl16_dm128_nh8_el2_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2025-12-11 13-04-03,2021,long_term_forecast,1,Power (kW)_96_16,custom,MS,Power (kW),t,0,StandardScaler,0,0.9,False,96,96,16,Monthly,False,0.25,0.25,2,4,5,6,30,30,30,128,8,2,1,2048,25,avg,1,True,0.1,timeF,gelu,False,1,moving_avg,1,0,1,,48,0,100,16,32,15,0.0001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,512,1,20,99,2025-12-11 13-04-03,,
FNF,filtered_Turbine_Data_Penmanshiel_08_2022-01-01_-_2023-01-01.csv,,0.3250752,0.3958356,,,,,,,,,,long_term_forecast_Power (kW)_96_16_FNF_custom_ftMS_sl96_ll96_pl16_dm128_nh8_el2_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2025-12-11 13-12-33,2021,long_term_forecast,1,Power (kW)_96_16,custom,MS,Power (kW),t,0,StandardScaler,0,0.9,False,96,96,16,Monthly,False,0.25,0.25,2,4,5,6,30,30,30,128,8,2,1,2048,25,avg,1,True,0.1,timeF,gelu,False,1,moving_avg,1,0,1,,48,0,100,16,32,15,0.0001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,512,1,20,99,2025-12-11 13-12-33,,
FNF,filtered_Turbine_Data_Penmanshiel_09_2022-01-01_-_2023-01-01.csv,,0.32300237,0.38019186,,,,,,,,,,long_term_forecast_Power (kW)_96_16_FNF_custom_ftMS_sl96_ll96_pl16_dm128_nh8_el2_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2025-12-11 13-21-01,2021,long_term_forecast,1,Power (kW)_96_16,custom,MS,Power (kW),t,0,StandardScaler,0,0.9,False,96,96,16,Monthly,False,0.25,0.25,2,4,5,6,30,30,30,128,8,2,1,2048,25,avg,1,True,0.1,timeF,gelu,False,1,moving_avg,1,0,1,,48,0,100,16,32,15,0.0001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,512,1,20,99,2025-12-11 13-21-01,,
FNF,filtered_Turbine_Data_Penmanshiel_10_2022-01-01_-_2023-01-01.csv,,0.30122966,0.37116736,,,,,,,,,,long_term_forecast_Power (kW)_96_16_FNF_custom_ftMS_sl96_ll96_pl16_dm128_nh8_el2_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2025-12-11 13-29-19,2021,long_term_forecast,1,Power (kW)_96_16,custom,MS,Power (kW),t,0,StandardScaler,0,0.9,False,96,96,16,Monthly,False,0.25,0.25,2,4,5,6,30,30,30,128,8,2,1,2048,25,avg,1,True,0.1,timeF,gelu,False,1,moving_avg,1,0,1,,48,0,100,16,32,15,0.0001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,512,1,20,99,2025-12-11 13-29-19,,
FNF,filtered_Turbine_Data_Penmanshiel_11_2022-01-01_-_2023-01-01.csv,,0.18324287,0.23820105,,,,,,,,,,long_term_forecast_Power (kW)_96_16_FNF_custom_ftMS_sl96_ll96_pl16_dm128_nh8_el2_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2025-12-11 13-37-36,2021,long_term_forecast,1,Power (kW)_96_16,custom,MS,Power (kW),t,0,StandardScaler,0,0.9,False,96,96,16,Monthly,False,0.25,0.25,2,4,5,6,30,30,30,128,8,2,1,2048,25,avg,1,True,0.1,timeF,gelu,False,1,moving_avg,1,0,1,,48,0,100,16,32,15,0.0001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,512,1,20,99,2025-12-11 13-37-36,,
FNF,filtered_Turbine_Data_Penmanshiel_12_2022-01-01_-_2023-01-01.csv,,0.34596363,0.4180559,,,,,,,,,,long_term_forecast_Power (kW)_96_16_FNF_custom_ftMS_sl96_ll96_pl16_dm128_nh8_el2_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2025-12-11 13-46-08,2021,long_term_forecast,1,Power (kW)_96_16,custom,MS,Power (kW),t,0,StandardScaler,0,0.9,False,96,96,16,Monthly,False,0.25,0.25,2,4,5,6,30,30,30,128,8,2,1,2048,25,avg,1,True,0.1,timeF,gelu,False,1,moving_avg,1,0,1,,48,0,100,16,32,15,0.0001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,512,1,20,99,2025-12-11 13-46-08,,
FNF,filtered_Turbine_Data_Penmanshiel_13_2022-01-01_-_2023-01-01.csv,,0.34017196,0.39634603,,,,,,,,,,long_term_forecast_Power (kW)_96_16_FNF_custom_ftMS_sl96_ll96_pl16_dm128_nh8_el2_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2025-12-11 13-54-39,2021,long_term_forecast,1,Power (kW)_96_16,custom,MS,Power (kW),t,0,StandardScaler,0,0.9,False,96,96,16,Monthly,False,0.25,0.25,2,4,5,6,30,30,30,128,8,2,1,2048,25,avg,1,True,0.1,timeF,gelu,False,1,moving_avg,1,0,1,,48,0,100,16,32,15,0.0001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,512,1,20,99,2025-12-11 13-54-39,,
FNF,filtered_Turbine_Data_Penmanshiel_14_2022-01-01_-_2023-01-01.csv,,0.35655817,0.41796318,,,,,,,,,,long_term_forecast_Power (kW)_96_16_FNF_custom_ftMS_sl96_ll96_pl16_dm128_nh8_el2_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2025-12-11 14-03-08,2021,long_term_forecast,1,Power (kW)_96_16,custom,MS,Power (kW),t,0,StandardScaler,0,0.9,False,96,96,16,Monthly,False,0.25,0.25,2,4,5,6,30,30,30,128,8,2,1,2048,25,avg,1,True,0.1,timeF,gelu,False,1,moving_avg,1,0,1,,48,0,100,16,32,15,0.0001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,512,1,20,99,2025-12-11 14-03-08,,
FNF,filtered_Turbine_Data_Penmanshiel_15_2022-01-01_-_2023-01-01.csv,,0.32280624,0.38654342,,,,,,,,,,long_term_forecast_Power (kW)_96_16_FNF_custom_ftMS_sl96_ll96_pl16_dm128_nh8_el2_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2025-12-11 14-11-38,2021,long_term_forecast,1,Power (kW)_96_16,custom,MS,Power (kW),t,0,StandardScaler,0,0.9,False,96,96,16,Monthly,False,0.25,0.25,2,4,5,6,30,30,30,128,8,2,1,2048,25,avg,1,True,0.1,timeF,gelu,False,1,moving_avg,1,0,1,,48,0,100,16,32,15,0.0001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,512,1,20,99,2025-12-11 14-11-38,,

FEDformer,filtered_Turbine_Data_Penmanshiel_01_2022-01-01_-_2023-01-01.csv,,0.3215066,0.4145162,,,,,,,,,,long_term_forecast_Power (kW)_96_16_FEDformer_custom_ftMS_sl96_ll96_pl16_dm512_nh8_el2_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2025-11-30 13-35-29,2021,long_term_forecast,1,Power (kW)_96_16,custom,MS,Power (kW),t,0,StandardScaler,0,0.9,False,96,96,16,Monthly,False,0.25,0.25,2,4,5,6,30,30,30,512,8,2,1,2048,25,avg,1,True,0.1,timeF,gelu,False,1,moving_avg,1,0,1,,48,0,100,18,32,15,0.0001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,512,1,20,99,2025-11-30 13-35-29,,
FEDformer,filtered_Turbine_Data_Penmanshiel_02_2022-01-01_-_2023-01-01.csv,,0.35649732,0.43752503,,,,,,,,,,long_term_forecast_Power (kW)_96_16_FEDformer_custom_ftMS_sl96_ll96_pl16_dm512_nh8_el2_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2025-11-30 14-16-30,2021,long_term_forecast,1,Power (kW)_96_16,custom,MS,Power (kW),t,0,StandardScaler,0,0.9,False,96,96,16,Monthly,False,0.25,0.25,2,4,5,6,30,30,30,512,8,2,1,2048,25,avg,1,True,0.1,timeF,gelu,False,1,moving_avg,1,0,1,,48,0,100,18,32,15,0.0001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,512,1,20,99,2025-11-30 14-16-30,,
FEDformer,filtered_Turbine_Data_Penmanshiel_04_2022-01-01_-_2023-01-01.csv,,0.34296933,0.43245852,,,,,,,,,,long_term_forecast_Power (kW)_96_16_FEDformer_custom_ftMS_sl96_ll96_pl16_dm512_nh8_el2_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2025-11-30 14-57-29,2021,long_term_forecast,1,Power (kW)_96_16,custom,MS,Power (kW),t,0,StandardScaler,0,0.9,False,96,96,16,Monthly,False,0.25,0.25,2,4,5,6,30,30,30,512,8,2,1,2048,25,avg,1,True,0.1,timeF,gelu,False,1,moving_avg,1,0,1,,48,0,100,18,32,15,0.0001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,512,1,20,99,2025-11-30 14-57-29,,
FEDformer,filtered_Turbine_Data_Penmanshiel_05_2022-01-01_-_2023-01-01.csv,,0.36077243,0.43688184,,,,,,,,,,long_term_forecast_Power (kW)_96_16_FEDformer_custom_ftMS_sl96_ll96_pl16_dm512_nh8_el2_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2025-11-30 15-38-32,2021,long_term_forecast,1,Power (kW)_96_16,custom,MS,Power (kW),t,0,StandardScaler,0,0.9,False,96,96,16,Monthly,False,0.25,0.25,2,4,5,6,30,30,30,512,8,2,1,2048,25,avg,1,True,0.1,timeF,gelu,False,1,moving_avg,1,0,1,,48,0,100,18,32,15,0.0001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,512,1,20,99,2025-11-30 15-38-32,,
FEDformer,filtered_Turbine_Data_Penmanshiel_06_2022-01-01_-_2023-01-01.csv,,0.37335488,0.4452352,,,,,,,,,,long_term_forecast_Power (kW)_96_16_FEDformer_custom_ftMS_sl96_ll96_pl16_dm512_nh8_el2_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2025-12-11 18-43-45,2021,long_term_forecast,1,Power (kW)_96_16,custom,MS,Power (kW),t,0,StandardScaler,0,0.9,False,96,96,16,Monthly,False,0.25,0.25,2,4,5,6,30,30,30,512,8,2,1,2048,25,avg,1,True,0.1,timeF,gelu,False,1,moving_avg,1,0,1,,48,0,100,18,32,15,0.0001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,512,1,20,99,2025-12-11 18-43-45,,
FEDformer,filtered_Turbine_Data_Penmanshiel_07_2022-01-01_-_2023-01-01.csv,,0.3280501,0.40930092,,,,,,,,,,long_term_forecast_Power (kW)_96_16_FEDformer_custom_ftMS_sl96_ll96_pl16_dm512_nh8_el2_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2025-12-11 19-25-03,2021,long_term_forecast,1,Power (kW)_96_16,custom,MS,Power (kW),t,0,StandardScaler,0,0.9,False,96,96,16,Monthly,False,0.25,0.25,2,4,5,6,30,30,30,512,8,2,1,2048,25,avg,1,True,0.1,timeF,gelu,False,1,moving_avg,1,0,1,,48,0,100,18,32,15,0.0001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,512,1,20,99,2025-12-11 19-25-03,,
FEDformer,filtered_Turbine_Data_Penmanshiel_08_2022-01-01_-_2023-01-01.csv,,0.35683018,0.43654683,,,,,,,,,,long_term_forecast_Power (kW)_96_16_FEDformer_custom_ftMS_sl96_ll96_pl16_dm512_nh8_el2_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2025-12-11 20-06-22,2021,long_term_forecast,1,Power (kW)_96_16,custom,MS,Power (kW),t,0,StandardScaler,0,0.9,False,96,96,16,Monthly,False,0.25,0.25,2,4,5,6,30,30,30,512,8,2,1,2048,25,avg,1,True,0.1,timeF,gelu,False,1,moving_avg,1,0,1,,48,0,100,18,32,15,0.0001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,512,1,20,99,2025-12-11 20-06-22,,
FEDformer,filtered_Turbine_Data_Penmanshiel_09_2022-01-01_-_2023-01-01.csv,,0.37706518,0.44721836,,,,,,,,,,long_term_forecast_Power (kW)_96_16_FEDformer_custom_ftMS_sl96_ll96_pl16_dm512_nh8_el2_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2025-12-11 20-47-40,2021,long_term_forecast,1,Power (kW)_96_16,custom,MS,Power (kW),t,0,StandardScaler,0,0.9,False,96,96,16,Monthly,False,0.25,0.25,2,4,5,6,30,30,30,512,8,2,1,2048,25,avg,1,True,0.1,timeF,gelu,False,1,moving_avg,1,0,1,,48,0,100,18,32,15,0.0001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,512,1,20,99,2025-12-11 20-47-40,,
