model,data_path,custom_params,mse,mae,acc,smape,f_score,crps,mre,naps,picp,pinaw,cwc,setting,seed,task_name,is_training,model_id,data,features,target,freq,lag,scaler,reindex,reindex_tolerance,pin_memory,seq_len,label_len,pred_len,seasonal_patterns,inverse,mask_rate,anomaly_ratio,expand,d_conv,top_k,num_kernels,enc_in,dec_in,c_out,d_model,n_heads,e_layers,d_layers,d_ff,moving_avg,series_decomp_mode,factor,distil,dropout,embed,activation,output_attention,channel_independence,decomp_method,use_norm,down_sampling_layers,down_sampling_window,down_sampling_method,seg_len,num_workers,train_epochs,stop_epochs,batch_size,patience,learning_rate,des,loss,lradj,use_amp,use_gpu,gpu,use_multi_gpu,devices,p_hidden_dims,p_hidden_layers,use_dtw,augmentation_ratio,jitter,scaling,permutation,randompermutation,magwarp,timewarp,windowslice,windowwarp,rotation,spawner,dtwwarp,shapedtwwarp,wdba,discdtw,discsdtw,extra_tag,lstm_hidden_size,lstm_layers,num_spline,sample_times,run_time,train_checkpoint_path,test_checkpoint_path
DLinear,wind/Zone1/Zone1.csv,,0.6603584,0.63867337,,,,,,,,,,long_term_forecast_wind_96_16_DLinear_custom_ftMS_sl96_ll96_pl16_dm128_nh8_el2_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2025-11-24 12-28-33,2021,long_term_forecast,1,wind_96_16,custom,MS,wind,t,0,StandardScaler,0,0.9,False,96,96,16,Monthly,False,0.25,0.25,2,4,5,6,5,5,5,128,8,2,1,2048,25,avg,1,True,0.1,timeF,gelu,False,1,moving_avg,1,0,1,,48,0,100,27,128,15,0.0001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,512,1,20,99,2025-11-24 12-28-33,,
DLinear,wind/Zone2/Zone2.csv,,0.7591082,0.70152915,,,,,,,,,,long_term_forecast_wind_96_16_DLinear_custom_ftMS_sl96_ll96_pl16_dm128_nh8_el2_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2025-11-24 12-28-49,2021,long_term_forecast,1,wind_96_16,custom,MS,wind,t,0,StandardScaler,0,0.9,False,96,96,16,Monthly,False,0.25,0.25,2,4,5,6,5,5,5,128,8,2,1,2048,25,avg,1,True,0.1,timeF,gelu,False,1,moving_avg,1,0,1,,48,0,100,51,128,15,0.0001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,512,1,20,99,2025-11-24 12-28-49,,
DLinear,wind/Zone3/Zone3.csv,,0.74928445,0.7291664,,,,,,,,,,long_term_forecast_wind_96_16_DLinear_custom_ftMS_sl96_ll96_pl16_dm128_nh8_el2_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2025-11-24 12-29-15,2021,long_term_forecast,1,wind_96_16,custom,MS,wind,t,0,StandardScaler,0,0.9,False,96,96,16,Monthly,False,0.25,0.25,2,4,5,6,5,5,5,128,8,2,1,2048,25,avg,1,True,0.1,timeF,gelu,False,1,moving_avg,1,0,1,,48,0,100,36,128,15,0.0001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,512,1,20,99,2025-11-24 12-29-15,,
DLinear,wind/Zone4/Zone4.csv,,0.6480427,0.66053045,,,,,,,,,,long_term_forecast_wind_96_16_DLinear_custom_ftMS_sl96_ll96_pl16_dm128_nh8_el2_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2025-11-24 12-29-35,2021,long_term_forecast,1,wind_96_16,custom,MS,wind,t,0,StandardScaler,0,0.9,False,96,96,16,Monthly,False,0.25,0.25,2,4,5,6,5,5,5,128,8,2,1,2048,25,avg,1,True,0.1,timeF,gelu,False,1,moving_avg,1,0,1,,48,0,100,32,128,15,0.0001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,512,1,20,99,2025-11-24 12-29-35,,
DLinear,wind/Zone5/Zone5.csv,,0.7009885,0.703434,,,,,,,,,,long_term_forecast_wind_96_16_DLinear_custom_ftMS_sl96_ll96_pl16_dm128_nh8_el2_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2025-11-24 12-29-52,2021,long_term_forecast,1,wind_96_16,custom,MS,wind,t,0,StandardScaler,0,0.9,False,96,96,16,Monthly,False,0.25,0.25,2,4,5,6,5,5,5,128,8,2,1,2048,25,avg,1,True,0.1,timeF,gelu,False,1,moving_avg,1,0,1,,48,0,100,29,128,15,0.0001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,512,1,20,99,2025-11-24 12-29-52,,
DLinear,wind/Zone6/Zone6.csv,,0.7044499,0.7044593,,,,,,,,,,long_term_forecast_wind_96_16_DLinear_custom_ftMS_sl96_ll96_pl16_dm128_nh8_el2_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2025-11-24 12-30-08,2021,long_term_forecast,1,wind_96_16,custom,MS,wind,t,0,StandardScaler,0,0.9,False,96,96,16,Monthly,False,0.25,0.25,2,4,5,6,5,5,5,128,8,2,1,2048,25,avg,1,True,0.1,timeF,gelu,False,1,moving_avg,1,0,1,,48,0,100,52,128,15,0.0001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,512,1,20,99,2025-11-24 12-30-08,,
DLinear,wind/Zone7/Zone7.csv,,0.6692509,0.66517127,,,,,,,,,,long_term_forecast_wind_96_16_DLinear_custom_ftMS_sl96_ll96_pl16_dm128_nh8_el2_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2025-11-24 12-30-35,2021,long_term_forecast,1,wind_96_16,custom,MS,wind,t,0,StandardScaler,0,0.9,False,96,96,16,Monthly,False,0.25,0.25,2,4,5,6,5,5,5,128,8,2,1,2048,25,avg,1,True,0.1,timeF,gelu,False,1,moving_avg,1,0,1,,48,0,100,44,128,15,0.0001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,512,1,20,99,2025-11-24 12-30-35,,
DLinear,wind/Zone8/Zone8.csv,,0.6476649,0.64510417,,,,,,,,,,long_term_forecast_wind_96_16_DLinear_custom_ftMS_sl96_ll96_pl16_dm128_nh8_el2_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2025-11-24 12-30-59,2021,long_term_forecast,1,wind_96_16,custom,MS,wind,t,0,StandardScaler,0,0.9,False,96,96,16,Monthly,False,0.25,0.25,2,4,5,6,5,5,5,128,8,2,1,2048,25,avg,1,True,0.1,timeF,gelu,False,1,moving_avg,1,0,1,,48,0,100,44,128,15,0.0001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,512,1,20,99,2025-11-24 12-30-59,,
DLinear,wind/Zone9/Zone9.csv,,0.64794505,0.6531142,,,,,,,,,,long_term_forecast_wind_96_16_DLinear_custom_ftMS_sl96_ll96_pl16_dm128_nh8_el2_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2025-11-24 12-31-23,2021,long_term_forecast,1,wind_96_16,custom,MS,wind,t,0,StandardScaler,0,0.9,False,96,96,16,Monthly,False,0.25,0.25,2,4,5,6,5,5,5,128,8,2,1,2048,25,avg,1,True,0.1,timeF,gelu,False,1,moving_avg,1,0,1,,48,0,100,27,128,15,0.0001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,512,1,20,99,2025-11-24 12-31-23,,
DLinear,wind/Zone10/Zone10.csv,,0.77581173,0.754106,,,,,,,,,,long_term_forecast_wind_96_16_DLinear_custom_ftMS_sl96_ll96_pl16_dm128_nh8_el2_dl1_dmavg_ma25_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_deExp_2025-11-24 12-31-38,2021,long_term_forecast,1,wind_96_16,custom,MS,wind,t,0,StandardScaler,0,0.9,False,96,96,16,Monthly,False,0.25,0.25,2,4,5,6,5,5,5,128,8,2,1,2048,25,avg,1,True,0.1,timeF,gelu,False,1,moving_avg,1,0,1,,48,0,100,51,128,15,0.0001,Exp,auto,type1,False,True,0,False,"0,1,2,3","[128, 128]",2,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,512,1,20,99,2025-11-24 12-31-38,,
